EventIndex,Time,SkeletonId,HandLeftConfidence,HandLeftState,HandRightConfidence,HandRightState,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,Joint,Status,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ
0,304319,72057594037953177,INFERRED,UNKNOWN,INFERRED,UNKNOWN,SpineBase,TRACKED,0.1041722,-0.2000963,1.977912,-0.04710888,-0.008203514,0.9841765,0.1706166,SpineMid,TRACKED,0.1041497,0.09257647,2.082533,-0.05595647,-0.009737328,0.9837132,0.170536,Neck,TRACKED,0.1017677,0.3710804,2.169125,-0.0647287,-0.01037341,0.9889754,0.1327788,Head,TRACKED,0.1052325,0.4912572,2.227435,0,0,0,0,ShoulderLeft,TRACKED,-0.07313959,0.3138426,2.197417,0.01977709,-0.6568763,0.7279602,0.1954384,ElbowLeft,TRACKED,-0.210038,0.4577347,2.195415,0.9224433,0.03714495,-0.1064277,0.3693125,WristLeft,TRACKED,-0.2002599,0.6779639,2.230358,0.8078362,0.07653278,0.5837371,0.02818694,HandLeft,TRACKED,-0.248744,0.7392103,2.243959,0.6969373,-0.15088,0.6328498,0.3016866,ShoulderRight,TRACKED,0.2859026,0.3113158,2.146626,-0.1199183,0.683287,0.7132104,0.1003461,ElbowRight,TRACKED,0.4057431,0.479423,2.116077,0.9256181,-0.006842786,0.2144361,-0.3117717,WristRight,TRACKED,0.4190809,0.7013186,2.139765,-0.5558565,-0.004735334,0.8290434,0.06073,HandRight,TRACKED,0.4249892,0.7596739,2.152791,-0.5517643,-0.01951219,0.8253371,0.1182966,HipLeft,TRACKED,0.02683489,-0.1979724,1.94612,-0.2484228,0.6976265,-0.6715521,0.02492564,KneeLeft,TRACKED,-0.000987574,-0.5846381,1.807869,0.139478,-0.6578629,-0.1039814,0.7327688,AnkleLeft,TRACKED,0.01222018,-0.9261607,1.751087,-0.04848886,0.7421646,0.06912218,-0.664878,FootLeft,TRACKED,0.01805016,-0.8155873,1.679147,0,0,0,0,HipRight,TRACKED,0.1764165,-0.1949125,1.931969,-0.3028014,0.6789318,0.6622155,-0.09398688,KneeRight,TRACKED,0.2242285,-0.5746425,1.779628,-0.1785036,0.7182502,-0.08499394,0.6671051,AnkleRight,TRACKED,0.2602893,-0.9158385,1.738143,-0.07965809,0.7871782,0.004392545,0.6115438,FootRight,TRACKED,0.223646,-0.8300848,1.637704,0,0,0,0,SpineShoulder,TRACKED,0.1020033,0.3028274,2.150445,-0.0642638,-0.01502775,0.9857194,0.1549242,HandTipLeft,TRACKED,-0.3231802,0.7746741,2.258719,0,0,0,0,ThumbLeft,TRACKED,-0.1869442,0.7592631,2.2298,0,0,0,0,HandTipRight,TRACKED,0.4364716,0.8186333,2.164653,0,0,0,0,ThumbRight,TRACKED,0.3559683,0.7654526,2.121083,0,0,0,0
1,644723,72057594037953177,INFERRED,UNKNOWN,INFERRED,UNKNOWN,SpineBase,TRACKED,0.1039435,-0.2023738,1.978772,-0.05665347,-0.009367362,0.9841897,0.1675505,SpineMid,TRACKED,0.1041137,0.09183437,2.081925,-0.0604004,-0.01000525,0.9839669,0.1675136,Neck,TRACKED,0.1022276,0.3713795,2.167234,-0.06409834,-0.00955928,0.989389,0.130036,Head,TRACKED,0.1026977,0.4915527,2.225747,0,0,0,0,ShoulderLeft,TRACKED,-0.07473809,0.3118963,2.196567,0.01732147,-0.6612254,0.724172,0.1950791,ElbowLeft,TRACKED,-0.2205335,0.4482502,2.195868,0.9156354,0.02241478,-0.05604519,0.3974522,WristLeft,TRACKED,-0.196468,0.6481037,2.215157,0.5513031,0.07617379,0.830792,0.006858397,HandLeft,TRACKED,-0.2334292,0.7125778,2.240526,0.6013176,-0.08481923,0.7409005,0.2868611,ShoulderRight,TRACKED,0.2875084,0.3118369,2.146738,-0.1153969,0.6820959,0.7148581,0.1020129,ElbowRight,TRACKED,0.4196579,0.4552134,2.109847,0.9003808,-0.01024364,0.2248561,-0.3723561,WristRight,TRACKED,0.4332835,0.6760129,2.140203,-0.5441625,-0.0115565,0.8356463,0.07381564,HandRight,TRACKED,0.4309642,0.7423623,2.153462,-0.5412275,-0.06798107,0.8349191,0.07322226,HipLeft,TRACKED,0.02645777,-0.2015204,1.948199,-0.2405998,0.7031491,-0.6687555,0.02142601,KneeLeft,TRACKED,-0.001083305,-0.5861892,1.809641,0.1390919,-0.6506444,-0.1063172,0.7389263,AnkleLeft,TRACKED,0.01253727,-0.9276804,1.752858,-0.04699429,0.7316093,0.07032044,-0.6764572,FootLeft,TRACKED,0.01539751,-0.8169436,1.681079,0,0,0,0,HipRight,TRACKED,0.1764437,-0.1959917,1.931793,-0.3051927,0.6733867,0.6661043,-0.09855412,KneeRight,TRACKED,0.2243729,-0.5774658,1.78107,-0.177415,0.7251385,-0.08153389,0.660341,AnkleRight,TRACKED,0.2615368,-0.9185275,1.739821,-0.08011493,0.8091011,0.008822873,0.5821161,FootRight,TRACKED,0.218402,-0.8266878,1.650237,0,0,0,0,SpineShoulder,TRACKED,0.102387,0.3028144,2.148884,-0.06368108,-0.01380126,0.9861566,0.1524777,HandTipLeft,TRACKED,-0.2823212,0.7639658,2.255321,0,0,0,0,ThumbLeft,TRACKED,-0.1721093,0.7162161,2.196692,0,0,0,0,HandTipRight,TRACKED,0.4328997,0.8019539,2.162201,0,0,0,0,ThumbRight,TRACKED,0.3627156,0.7481645,2.121,0,0,0,0
2,974071,72057594037953177,INFERRED,UNKNOWN,INFERRED,UNKNOWN,SpineBase,TRACKED,0.1038855,-0.2049473,1.979378,-0.05698128,-0.009512591,0.9847137,0.1643219,SpineMid,TRACKED,0.1038831,0.09085551,2.080929,-0.06042906,-0.01008793,0.9845081,0.1642876,Neck,TRACKED,0.102002,0.371846,2.164517,-0.06379196,-0.009869421,0.9899027,0.1261976,Head,TRACKED,0.1007931,0.4919838,2.223574,0,0,0,0,ShoulderLeft,TRACKED,-0.07629345,0.3095065,2.195381,0.01312569,-0.6663348,0.719556,0.1951021,ElbowLeft,TRACKED,-0.2308992,0.4355145,2.195004,0.9011444,0.02833354,-0.0618405,0.4281491,WristLeft,TRACKED,-0.1968724,0.6555144,2.221097,0.5373991,0.09576023,0.837835,0.008049943,HandLeft,TRACKED,-0.2331434,0.699078,2.242463,0.6330574,-0.1060252,0.6773442,0.3594468,ShoulderRight,TRACKED,0.2891877,0.3114777,2.146096,-0.1098321,0.682923,0.7148079,0.1029697,ElbowRight,TRACKED,0.4278324,0.447895,2.107014,0.8922028,-0.01363026,0.218589,-0.3949775,WristRight,TRACKED,0.4359489,0.668623,2.139636,-0.5439173,-0.02468559,0.8357357,0.07134704,HandRight,TRACKED,0.4404775,0.7293462,2.151224,-0.5436096,-0.02058434,0.8332546,0.09874993,HipLeft,TRACKED,0.02638091,-0.2037873,1.948632,-0.2395508,0.701753,-0.6705005,0.02423447,KneeLeft,TRACKED,-0.001032413,-0.5875887,1.811415,0.1382451,-0.6505588,-0.1055225,0.7392744,AnkleLeft,TRACKED,0.01295659,-0.9289005,1.753358,-0.04768306,0.7286147,0.07216997,-0.6794399,FootLeft,TRACKED,0.0149647,-0.8181188,1.681744,0,0,0,0,HipRight,TRACKED,0.1765883,-0.1982959,1.932076,-0.3041097,0.6719666,0.6676434,-0.1011458,KneeRight,TRACKED,0.2242882,-0.5785772,1.782434,-0.1768981,0.7255024,-0.08106115,0.6601381,AnkleRight,TRACKED,0.2614236,-0.9195419,1.739945,-0.08157123,0.8073155,0.00749985,0.584407,FootRight,TRACKED,0.2189127,-0.8271652,1.650742,0,0,0,0,SpineShoulder,TRACKED,0.1022471,0.3028642,2.146622,-0.06348924,-0.01333046,0.9866884,0.1491224,HandTipLeft,TRACKED,-0.2891214,0.7392887,2.235428,0,0,0,0,ThumbLeft,TRACKED,-0.1811792,0.721076,2.213091,0,0,0,0,HandTipRight,TRACKED,0.4794904,0.7876766,2.166967,0,0,0,0,ThumbRight,TRACKED,0.3740723,0.736636,2.124807,0,0,0,0
3,1305259,72057594037953177,INFERRED,UNKNOWN,INFERRED,UNKNOWN,SpineBase,TRACKED,0.1036266,-0.207482,1.979587,-0.05422623,-0.008012329,0.9851798,0.16253,SpineMid,TRACKED,0.1042045,0.09001038,2.080457,-0.06150026,-0.009212387,0.9847525,0.1624664,Neck,TRACKED,0.1031534,0.3721454,2.163778,-0.06885346,-0.008865364,0.9896573,0.125535,Head,TRACKED,0.0982701,0.4921865,2.218536,0,0,0,0,ShoulderLeft,TRACKED,-0.07811408,0.3068178,2.194183,0.0136393,-0.6725424,0.7143524,0.1928768,ElbowLeft,TRACKED,-0.2396209,0.4175401,2.192158,0.8788635,0.04767728,-0.1015102,0.4637043,WristLeft,TRACKED,-0.2391062,0.6236266,2.229848,0.7875919,0.07218003,0.609541,0.0543028,HandLeft,TRACKED,-0.2759973,0.6926013,2.254796,0.7300286,-0.03137499,0.6221809,0.2810066,ShoulderRight,TRACKED,0.2923682,0.3058307,2.139508,-0.1169349,0.6955712,0.7029306,0.0916268,ElbowRight,TRACKED,0.4392214,0.4405361,2.101067,0.8873984,-0.009392043,0.2106914,-0.4099329,WristRight,TRACKED,0.441363,0.6606165,2.137872,-0.5893627,-0.04505664,0.8036047,0.06957732,HandRight,TRACKED,0.4246677,0.7145787,2.148453,-0.5908954,-0.1741189,0.7876145,-0.01373827,HipLeft,TRACKED,0.02605702,-0.2061626,1.948233,-0.2402554,0.7009418,-0.6709403,0.0282322,KneeLeft,TRACKED,-0.0007418224,-0.5892176,1.812523,0.1371464,-0.6530669,-0.1044805,0.7374133,AnkleLeft,TRACKED,0.01320331,-0.9303289,1.752947,-0.04923911,0.7275825,0.07369001,-0.6802713,FootLeft,TRACKED,0.01484399,-0.818698,1.683571,0,0,0,0,HipRight,TRACKED,0.1765494,-0.2007652,1.932566,-0.3023057,0.671831,0.6687312,-0.1002646,KneeRight,TRACKED,0.2243976,-0.5825706,1.783838,-0.1754263,0.7238057,-0.08043724,0.6624656,AnkleRight,TRACKED,0.2625727,-0.9233691,1.741241,-0.08262404,0.8055748,0.008397431,0.5866448,FootRight,TRACKED,0.2209003,-0.8287183,1.654685,0,0,0,0,SpineShoulder,TRACKED,0.103172,0.3028828,2.145918,-0.06848399,-0.0126304,0.9865183,0.1480944,HandTipLeft,TRACKED,-0.3587235,0.7189736,2.263793,0,0,0,0,ThumbLeft,TRACKED,-0.2231805,0.7078423,2.251563,0,0,0,0,HandTipRight,TRACKED,0.3778965,0.7675045,2.157696,0,0,0,0,ThumbRight,TRACKED,0.3401935,0.730453,2.118083,0,0,0,0
4,1647328,72057594037953177,INFERRED,UNKNOWN,INFERRED,UNKNOWN,SpineBase,TRACKED,0.1042103,-0.2109025,1.979853,-0.04531153,-0.006610667,0.9859884,0.1604061,SpineMid,TRACKED,0.1046845,0.08890505,2.080031,-0.05754186,-0.008600423,0.9853503,0.1603117,Neck,TRACKED,0.1037676,0.3723994,2.163307,-0.06992555,-0.008708448,0.9896346,0.1251319,Head,TRACKED,0.09637763,0.4921764,2.214544,0,0,0,0,ShoulderLeft,TRACKED,-0.07959921,0.3040758,2.19307,0.01446873,-0.6784844,0.7091773,0.191095,ElbowLeft,TRACKED,-0.2453985,0.4014943,2.191215,0.8630984,0.04675388,-0.09135558,0.4944991,WristLeft,TRACKED,-0.2372955,0.6204081,2.23039,0.8011279,0.08195299,0.5916495,0.03779864,HandLeft,TRACKED,-0.2727775,0.6739767,2.254589,0.7091986,-0.04021176,0.6222048,0.3290617,ShoulderRight,TRACKED,0.293773,0.3019942,2.136766,-0.118722,0.7033667,0.6953865,0.08728101,ElbowRight,TRACKED,0.4467765,0.4321312,2.097691,0.8830614,-0.01375911,0.1954155,-0.4264107,WristRight,TRACKED,0.4347368,0.6517551,2.136208,0.8945886,0.08968905,-0.4375826,-0.01373557,HandRight,TRACKED,0.3908328,0.7063228,2.15212,0.793309,0.273746,-0.5005432,0.2125568,HipLeft,TRACKED,0.0264277,-0.2092361,1.947178,-0.243367,0.6992186,-0.6713019,0.0349246,KneeLeft,TRACKED,-0.0006996939,-0.5902017,1.813408,0.1376087,-0.6598129,-0.101798,0.7316749,AnkleLeft,TRACKED,0.01343406,-0.9311662,1.752808,-0.05101363,0.7354274,0.07430942,-0.6715818,FootLeft,TRACKED,0.01657312,-0.8177555,1.688825,0,0,0,0,HipRight,TRACKED,0.1775554,-0.2047178,1.93405,-0.296187,0.6745986,0.6692857,-0.09615958,KneeRight,TRACKED,0.2252481,-0.5846037,1.784803,-0.1757486,0.7174821,-0.0829715,0.6689152,AnkleRight,TRACKED,0.2628683,-0.9254122,1.74176,-0.08270714,0.8027096,0.006961588,0.5905662,FootRight,TRACKED,0.22256,-0.8292642,1.656529,0,0,0,0,SpineShoulder,TRACKED,0.1037487,0.3028855,2.145444,-0.06954668,-0.01250197,0.9865677,0.1472793,HandTipLeft,TRACKED,-0.3283478,0.6895671,2.256196,0,0,0,0,ThumbLeft,TRACKED,-0.2240245,0.6929854,2.2484,0,0,0,0,HandTipRight,TRACKED,0.3096846,0.7249189,2.161659,0,0,0,0,ThumbRight,TRACKED,0.3140001,0.6840864,2.1815,0,0,0,0
5,1974457,72057594037953177,INFERRED,UNKNOWN,INFERRED,UNKNOWN,SpineBase,TRACKED,0.1049751,-0.2142614,1.980011,-0.03999104,-0.006719958,0.9867602,0.1570348,SpineMid,TRACKED,0.1047532,0.08626639,2.078159,-0.05518739,-0.009138289,0.986027,0.1569126,Neck,TRACKED,0.1033294,0.3712584,2.15949,-0.07047895,-0.01015772,0.9900467,0.1213958,Head,TRACKED,0.09561278,0.4910662,2.213004,0,0,0,0,ShoulderLeft,TRACKED,-0.08065954,0.3014915,2.191792,0.008156504,-0.6803555,0.707225,0.1920485,ElbowLeft,TRACKED,-0.25237,0.3859655,2.189702,0.8445967,0.04699765,-0.08578093,0.5263926,WristLeft,TRACKED,-0.234985,0.6052189,2.229326,0.5801107,0.08367411,0.808709,0.04959816,HandLeft,TRACKED,-0.2713126,0.65244,2.251955,0.6450136,-0.08916432,0.6741152,0.3486775,ShoulderRight,TRACKED,0.2945586,0.2989829,2.13457,-0.1129559,0.706264,0.6934791,0.08671076,ElbowRight,TRACKED,0.455449,0.4213841,2.09258,0.8726964,-0.02014907,0.1865773,-0.4507591,WristRight,TRACKED,0.4758459,0.5835941,2.10825,-0.650809,0.01594312,0.7551673,0.07691421,HandRight,TRACKED,0.46202,0.6710083,2.14264,-0.6516113,-0.1783713,0.7319372,0.08862437,HipLeft,TRACKED,0.02696656,-0.2122585,1.946486,-0.2443671,0.6975728,-0.6723657,0.04001482,KneeLeft,TRACKED,-0.000449341,-0.5906903,1.814168,0.1381302,-0.6636323,-0.1001936,0.728336,AnkleLeft,TRACKED,0.01380972,-0.9315718,1.753003,-0.05080408,0.72916,0.07546716,-0.6782694,FootLeft,TRACKED,0.01538785,-0.8181155,1.689017,0,0,0,0,HipRight,TRACKED,0.1786073,-0.2081667,1.934853,-0.2914436,0.6750607,0.6710088,-0.09539828,KneeRight,TRACKED,0.2257154,-0.5852069,1.785832,-0.1758298,0.7138386,-0.08481613,0.6725507,AnkleRight,TRACKED,0.2633761,-0.925966,1.742287,-0.08332402,0.8030561,0.006631643,0.5900118,FootRight,TRACKED,0.2226494,-0.830851,1.655786,0,0,0,0,SpineShoulder,TRACKED,0.1035455,0.3014023,2.142081,-0.07025198,-0.01292787,0.9870909,0.1433493,HandTipLeft,TRACKED,-0.3163253,0.6760085,2.252004,0,0,0,0,ThumbLeft,TRACKED,-0.2164847,0.6500419,2.219514,0,0,0,0,HandTipRight,TRACKED,0.4655906,0.7297902,2.156583,0,0,0,0,ThumbRight,TRACKED,0.399912,0.6745994,2.118429,0,0,0,0
6,2304546,72057594037953177,INFERRED,UNKNOWN,INFERRED,UNKNOWN,SpineBase,TRACKED,0.1063787,-0.2177087,1.980292,-0.0422537,-0.008651281,0.9871558,0.1538282,SpineMid,TRACKED,0.1050856,0.08412522,2.076761,-0.05469574,-0.01058996,0.9865447,0.1537069,Neck,TRACKED,0.1029541,0.3704987,2.15667,-0.06715932,-0.01126063,0.9906126,0.1185312,Head,TRACKED,0.09505592,0.4902981,2.210729,0,0,0,0,ShoulderLeft,TRACKED,-0.08462258,0.290011,2.185473,-0.01127121,0.7021132,-0.6879206,-0.1835082,ElbowLeft,TRACKED,-0.2555602,0.3695216,2.1891,0.8404021,0.05443431,-0.06753593,0.5349769,WristLeft,TRACKED,-0.2309878,0.5886949,2.226918,0.5244963,0.09167843,0.8453655,0.04307969,HandLeft,TRACKED,-0.2732036,0.628091,2.249026,0.6300566,-0.1331854,0.6493154,0.4045736,ShoulderRight,TRACKED,0.2952829,0.2961229,2.132501,-0.1093167,0.7096863,0.6907077,0.08554642,ElbowRight,TRACKED,0.4629749,0.4090073,2.089162,0.8610752,-0.02355303,0.1776483,-0.4758527,WristRight,TRACKED,0.4737965,0.5718249,2.107724,-0.5459199,-0.0033464,0.8352687,0.06547099,HandRight,TRACKED,0.4633858,0.6560298,2.140891,-0.5333039,-0.1497917,0.8232566,0.1240887,HipLeft,TRACKED,0.02812506,-0.2161174,1.946919,-0.2414706,0.6992871,-0.6715972,0.04057805,KneeLeft,TRACKED,-9.489731E-06,-0.5905516,1.815175,0.1394138,-0.6614203,-0.1004362,0.7300681,AnkleLeft,TRACKED,0.01415973,-0.9313926,1.753663,-0.0512029,0.7286263,0.07575039,-0.6787812,FootLeft,TRACKED,0.01581615,-0.8185884,1.687678,0,0,0,0,HipRight,TRACKED,0.1801844,-0.2109161,1.934787,-0.2898853,0.6716486,0.6745499,-0.09918285,KneeRight,TRACKED,0.2265355,-0.5868484,1.787739,-0.1743432,0.7160262,-0.08366177,0.6707544,AnkleRight,TRACKED,0.2638899,-0.9275569,1.743318,-0.08409546,0.8017477,0.005340337,0.5916925,FootRight,TRACKED,0.2235126,-0.832675,1.656225,0,0,0,0,SpineShoulder,TRACKED,0.1034154,0.3003374,2.139604,-0.06704891,-0.01328387,0.9877356,0.1403793,HandTipLeft,TRACKED,-0.3575988,0.6583155,2.25539,0,0,0,0,ThumbLeft,TRACKED,-0.2211786,0.6563256,2.234125,0,0,0,0,HandTipRight,TRACKED,0.4614821,0.7139287,2.154615,0,0,0,0,ThumbRight,TRACKED,0.4000747,0.6641852,2.1115,0,0,0,0
7,2644400,72057594037953177,INFERRED,UNKNOWN,INFERRED,UNKNOWN,SpineBase,TRACKED,0.1073222,-0.2216526,1.980304,-0.04310119,-0.01014138,0.9874381,0.1516752,SpineMid,TRACKED,0.1051125,0.08145095,2.075773,-0.05645807,-0.01219274,0.9867646,0.1515241,Neck,TRACKED,0.1024488,0.3694593,2.155414,-0.0698823,-0.01254085,0.9904757,0.1179702,Head,TRACKED,0.09486984,0.4892647,2.208834,0,0,0,0,ShoulderLeft,TRACKED,-0.08588184,0.2854343,2.183285,-0.01159227,0.7084877,-0.6819379,-0.1813049,ElbowLeft,TRACKED,-0.2660616,0.3504765,2.187539,0.8165312,0.05201821,-0.05481548,0.5723339,WristLeft,TRACKED,-0.2300576,0.5692607,2.221318,0.4309911,0.105629,0.8955353,0.03325021,HandLeft,TRACKED,-0.2760601,0.6041928,2.244395,0.5980335,-0.1659976,0.6505024,0.4377754,ShoulderRight,TRACKED,0.2971712,0.2864259,2.126274,-0.1129827,0.7256188,0.6745304,0.07563764,ElbowRight,TRACKED,0.4698387,0.3965077,2.086579,0.853502,-0.004353507,0.1881794,-0.4859051,WristRight,TRACKED,0.4670495,0.5967358,2.125363,-0.5489262,-0.05840225,0.8303674,0.07589,HandRight,TRACKED,0.4684259,0.6485584,2.145236,-0.5425772,-0.08993407,0.8199505,0.1587545,HipLeft,TRACKED,0.02894008,-0.2197551,1.947073,-0.2402648,0.697998,-0.6733603,0.040712,KneeLeft,TRACKED,0.000899646,-0.5912862,1.816177,0.139547,-0.6605484,-0.1006425,0.7308033,AnkleLeft,TRACKED,0.01411721,-0.9320035,1.753649,-0.05193082,0.7169358,0.07664084,-0.6909649,FootLeft,TRACKED,0.01317423,-0.8190632,1.687969,0,0,0,0,HipRight,TRACKED,0.1812589,-0.214846,1.934479,-0.288801,0.6712862,0.6749808,-0.1018318,KneeRight,TRACKED,0.2271081,-0.5875148,1.789338,-0.173853,0.7169373,-0.08303542,0.669986,AnkleRight,TRACKED,0.2648525,-0.9280605,1.743788,-0.08582447,0.7916227,0.003386667,0.604943,FootRight,TRACKED,0.2281819,-0.8296778,1.659601,0,0,0,0,SpineShoulder,TRACKED,0.1030546,0.2989943,2.138343,-0.06980233,-0.01441759,0.9877384,0.1388981,HandTipLeft,TRACKED,-0.3578485,0.6398521,2.252717,0,0,0,0,ThumbLeft,TRACKED,-0.2178789,0.6324866,2.219313,0,0,0,0,HandTipRight,TRACKED,0.4431644,0.6990539,2.153912,0,0,0,0,ThumbRight,TRACKED,0.3929191,0.6553999,2.111428,0,0,0,0
8,2974258,72057594037953177,INFERRED,UNKNOWN,INFERRED,UNKNOWN,SpineBase,TRACKED,0.1079038,-0.2239212,1.980292,-0.04541762,-0.01090446,0.9875994,0.1498858,SpineMid,TRACKED,0.1053863,0.07944831,2.07467,-0.05773344,-0.01277329,0.9869561,0.1497381,Neck,TRACKED,0.1024138,0.3682316,2.153334,-0.07006878,-0.01321558,0.9906465,0.116341,Head,TRACKED,0.09533916,0.4880298,2.205232,0,0,0,0,ShoulderLeft,TRACKED,-0.08508512,0.2833768,2.18177,-0.00899571,0.7098278,-0.6807004,-0.1808604,ElbowLeft,TRACKED,-0.2669849,0.3409367,2.184582,0.8048406,0.04963739,-0.05533227,0.5888174,WristLeft,TRACKED,-0.2224854,0.5584166,2.21786,0.405899,0.1217246,0.9053639,0.02730282,HandLeft,TRACKED,-0.2037103,0.6046908,2.22213,0.3985203,0.1921694,0.8959987,-0.03793251,ShoulderRight,TRACKED,0.297553,0.2838621,2.124608,-0.1105811,0.7277052,0.6728028,0.07452136,ElbowRight,TRACKED,0.4747432,0.381065,2.08192,0.8355784,-0.005070534,0.1926102,-0.5144749,WristRight,TRACKED,0.4753705,0.5775123,2.121956,-0.5496164,-0.0541252,0.8293664,0.08452108,HandRight,TRACKED,0.4725647,0.633405,2.14366,-0.5399446,-0.1209726,0.8210003,0.1406551,HipLeft,TRACKED,0.0294646,-0.2219486,1.947414,-0.2381449,0.6977072,-0.674448,0.0401459,KneeLeft,TRACKED,0.001100569,-0.5916026,1.816913,0.1399348,-0.6586335,-0.100829,0.73243,AnkleLeft,TRACKED,0.01414331,-0.9322314,1.753798,-0.05267269,0.716458,0.07708321,-0.691355,FootLeft,TRACKED,0.01316469,-0.8193277,1.687972,0,0,0,0,HipRight,TRACKED,0.1819194,-0.2171012,1.934012,-0.2887108,0.670911,0.6749747,-0.1045647,KneeRight,TRACKED,0.2276518,-0.5877576,1.790965,-0.1731017,0.7188004,-0.08141577,0.668381,AnkleRight,TRACKED,0.2649966,-0.9283068,1.745098,-0.08585406,0.7873171,0.002037791,0.6105381,FootRight,TRACKED,0.2293647,-0.8314879,1.657866,0,0,0,0,SpineShoulder,TRACKED,0.1031316,0.2975728,2.136453,-0.07003903,-0.01473543,0.9880004,0.1368673,HandTipLeft,TRACKED,-0.1820652,0.6415584,2.197939,0,0,0,0,ThumbLeft,TRACKED,-0.1388419,0.6185723,2.14663,0,0,0,0,HandTipRight,TRACKED,0.5041011,0.6805491,2.170435,0,0,0,0,ThumbRight,TRACKED,0.4015734,0.6427323,2.110406,0,0,0,0
